SMS_Text,Language,Label
ಸೂಚನೆ: ನಿಮ್ಮ package ಸ್ಥಳೀಯ delivery ಕೇಂದ್ರದಲ್ಲಿ hold ಆಗಿದೆ. ಪರಿಶೀಲನೆ ವಿಫಲವಾದರೆ ಮುಂದಿನ ಸೇವೆಯನ್ನು ನಿಲ್ಲಿಸುವ ಎಚ್ಚರಿಕೆ ನೀಡಲಾಗಿದೆ. ಕೇಳಲಾದ ಮೊತ್ತ ₹249. https://job-selection.example/document Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು.,Kannada,Phishing
Delivery requestಗೆ ಹೆಚ್ಚುವರಿ confirmation ಬೇಕಾಗಿದೆ. Security team ಹೆಸರಿನಲ್ಲಿ ತಕ್ಷಣ ಪ್ರತಿಕ್ರಿಯಿಸಲು ಸೂಚಿಸಲಾಗಿದೆ. ಉಲ್ಲೇಖ: [REF_ID]. https://card-security.example/review ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Phishing
ನಿಮ್ಮ shipment ಮುಂದಿನ ಹಂತ address verification ಮೇಲೆ ಅವಲಂಬಿತವಾಗಿದೆ. ಸೂಚಿಸಿದ page ತೆರೆಯಿ ಮತ್ತು ಕೇಳಲಾದ ಮಾಹಿತಿಯನ್ನು ನಮೂದಿಸಿ. http://utility-notice.example/pay ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Phishing
ಸೂಚನೆ: ನಿಮ್ಮ profile ಅನ್ನು ತ್ವರಿತ recruitment ಪ್ರಕ್ರಿಯೆಗೆ ಆಯ್ಕೆ ಮಾಡಲಾಗಿದೆ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ಸೂಚಿಸಿದ page ತೆರೆಯಿ ಮತ್ತು ಕೇಳಲಾದ ಮಾಹಿತಿಯನ್ನು ನಮೂದಿಸಿ. ಕೇಳಲಾದ ಮೊತ್ತ ₹249. https://profile-access.example/recover,Kannada,Phishing
"ಒಂದು ಕಂಪನಿಯ recruitment ತಂಡವು ನಿಮ್ಮ applicationನಲ್ಲಿ ಆಸಕ್ತಿ ತೋರಿಸಿದೆ. ಸ್ಥಿತಿಯನ್ನು ಪರಿಶೀಲಿಸಿ ಮುಂದುವರಿಯಲು link ಬಳಸಿ ಎಂದು ಸೂಚಿಸಲಾಗಿದೆ. hxxp://secure-check.example/verify ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು.",Kannada,Phishing
"Work-from-home ಅವಕಾಶಕ್ಕಾಗಿ ನಿಮ್ಮ ಸಂಖ್ಯೆಗೆ selection ಮಾಹಿತಿ ಬಂದಿದೆ. ವಿನಂತಿಯನ್ನು active ಇರಿಸಲು ತಕ್ಷಣ action ತೆಗೆದುಕೊಳ್ಳಿ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ.",Kannada,Phishing
"ಒಂದು recruitment slot ನಿಮ್ಮ ಹೆಸರಿನಲ್ಲಿ ತಾತ್ಕಾಲಿಕವಾಗಿ ಕಾಯ್ದಿರಿಸಲಾಗಿದೆ. ಸೇವೆ ಸೀಮಿತಗೊಳ್ಳುವ ಮೊದಲು ಖಾತೆಯನ್ನು ದೃಢೀಕರಿಸಿ. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ.",Kannada,Phishing
ನಿಮ್ಮ resume shortlist ಹಂತ ತಲುಪಿದೆ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ಈ activity ನಿಮ್ಮದಾಗಿರದಿದ್ದರೆ identity check ಪೂರ್ಣಗೊಳಿಸಿ. ಕೇಳಲಾದ ಮೊತ್ತ ₹1999. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ.,Kannada,Phishing
ಸೂಚನೆ: ತಕ್ಷಣ joining ಪ್ರಕ್ರಿಯೆಗೆ ಸಂಪರ್ಕಿಸಲು ಸೂಚಿಸಲಾಗಿದೆ. ಮೊತ್ತ ಅಥವಾ ಸೇವೆ ಬಿಡುಗಡೆ ಮಾಡಲು account information ಕೇಳಲಾಗಿದೆ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು.,Kannada,Phishing
ನಿಮ್ಮ profile ಅನ್ನು ತ್ವರಿತ recruitment ಪ್ರಕ್ರಿಯೆಗೆ ಆಯ್ಕೆ ಮಾಡಲಾಗಿದೆ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ಈಗ ನೀಡಿರುವ verification ಹಂತವನ್ನು ಪೂರ್ಣಗೊಳಿಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Phishing
ಒಂದು ಕಂಪನಿಯ recruitment ತಂಡವು ನಿಮ್ಮ applicationನಲ್ಲಿ ಆಸಕ್ತಿ ತೋರಿಸಿದೆ. ಇಂದಿನ review window ಮುಗಿಯುವ ಮೊದಲು ಈ ಪ್ರಕ್ರಿಯೆ ಪೂರ್ಣಗೊಳ್ಳಬೇಕು. ಉಲ್ಲೇಖ: [REF_ID]. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Phishing
Work-from-home ಅವಕಾಶಕ್ಕಾಗಿ ನಿಮ್ಮ ಸಂಖ್ಯೆಗೆ selection ಮಾಹಿತಿ ಬಂದಿದೆ. ಪರಿಶೀಲನೆ ವಿಫಲವಾದರೆ ಮುಂದಿನ ಸೇವೆಯನ್ನು ನಿಲ್ಲಿಸುವ ಎಚ್ಚರಿಕೆ ನೀಡಲಾಗಿದೆ. ಕೇಳಲಾದ ಮೊತ್ತ ₹1240. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು.,Kannada,Phishing
"ದಯವಿಟ್ಟು ಗಮನಿಸಿ — ಒಂದು recruitment slot ನಿಮ್ಮ ಹೆಸರಿನಲ್ಲಿ ತಾತ್ಕಾಲಿಕವಾಗಿ ಕಾಯ್ದಿರಿಸಲಾಗಿದೆ. Security team ಹೆಸರಿನಲ್ಲಿ ತಕ್ಷಣ ಪ್ರತಿಕ್ರಿಯಿಸಲು ಸೂಚಿಸಲಾಗಿದೆ. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು.",Kannada,Phishing
"ಸೂಚನೆ: ನಿಮ್ಮ resume shortlist ಹಂತ ತಲುಪಿದೆ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ಸೂಚಿಸಿದ page ತೆರೆಯಿ ಮತ್ತು ಕೇಳಲಾದ ಮಾಹಿತಿಯನ್ನು ನಮೂದಿಸಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ.",Kannada,Phishing
"ತಕ್ಷಣ joining ಪ್ರಕ್ರಿಯೆಗೆ ಸಂಪರ್ಕಿಸಲು ಸೂಚಿಸಲಾಗಿದೆ. ಸ್ಥಿತಿಯನ್ನು ಪರಿಶೀಲಿಸಿ ಮುಂದುವರಿಯಲು link ಬಳಸಿ ಎಂದು ಸೂಚಿಸಲಾಗಿದೆ. hxxp://secure-check.example/verify ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ.",Kannada,Phishing
ನಿಮ್ಮ profile ಅನ್ನು ತ್ವರಿತ recruitment ಪ್ರಕ್ರಿಯೆಗೆ ಆಯ್ಕೆ ಮಾಡಲಾಗಿದೆ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ವಿನಂತಿಯನ್ನು active ಇರಿಸಲು ತಕ್ಷಣ action ತೆಗೆದುಕೊಳ್ಳಿ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ಕೇಳಲಾದ ಮೊತ್ತ ₹850. https://account-review.example/confirm,Kannada,Phishing
ಒಂದು ಕಂಪನಿಯ recruitment ತಂಡವು ನಿಮ್ಮ applicationನಲ್ಲಿ ಆಸಕ್ತಿ ತೋರಿಸಿದೆ. ಸೇವೆ ಸೀಮಿತಗೊಳ್ಳುವ ಮೊದಲು accountಯನ್ನು ದೃಢೀಕರಿಸಿ. http://kyc-alert.example/update Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು.,Kannada,Phishing
Work-from-home ಅವಕಾಶಕ್ಕಾಗಿ ನಿಮ್ಮ ಸಂಖ್ಯೆಗೆ selection ಮಾಹಿತಿ ಬಂದಿದೆ. ಈ activity ನಿಮ್ಮದಾಗಿರದಿದ್ದರೆ identity check ಪೂರ್ಣಗೊಳಿಸಿ. ಉಲ್ಲೇಖ: [REF_ID]. https://upi-support.example/resolve ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Phishing
ಸೂಚನೆ: ಒಂದು recruitment slot ನಿಮ್ಮ ಹೆಸರಿನಲ್ಲಿ ತಾತ್ಕಾಲಿಕವಾಗಿ ಕಾಯ್ದಿರಿಸಲಾಗಿದೆ. ಮೊತ್ತ ಅಥವಾ ಸೇವೆ ಬಿಡುಗಡೆ ಮಾಡಲು account information ಕೇಳಲಾಗಿದೆ. https://parcel-status.example/address ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Phishing
ನಿಮ್ಮ resume shortlist ಹಂತ ತಲುಪಿದೆ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ಈಗ ನೀಡಿರುವ verification ಹಂತವನ್ನು ಪೂರ್ಣಗೊಳಿಸಿ. ಕೇಳಲಾದ ಮೊತ್ತ ₹499. http://reward-center.example/claim ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು.,Kannada,Phishing
"ತಕ್ಷಣ joining ಪ್ರಕ್ರಿಯೆಗೆ ಸಂಪರ್ಕಿಸಲು ಸೂಚಿಸಲಾಗಿದೆ. ಇಂದಿನ review window ಮುಗಿಯುವ ಮೊದಲು ಈ ಪ್ರಕ್ರಿಯೆ ಪೂರ್ಣಗೊಳ್ಳಬೇಕು. https://job-selection.example/document ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು.",Kannada,Phishing
ದಯವಿಟ್ಟು ಗಮನಿಸಿ — ನಿಮ್ಮ profile ಅನ್ನು ತ್ವರಿತ recruitment ಪ್ರಕ್ರಿಯೆಗೆ ಆಯ್ಕೆ ಮಾಡಲಾಗಿದೆ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ಪರಿಶೀಲನೆ ವಿಫಲವಾದರೆ ಮುಂದಿನ ಸೇವೆಯನ್ನು ನಿಲ್ಲಿಸುವ ಎಚ್ಚರಿಕೆ ನೀಡಲಾಗಿದೆ. https://card-security.example/review,Kannada,Phishing
"ಒಂದು ಕಂಪನಿಯ recruitment ತಂಡವು ನಿಮ್ಮ applicationನಲ್ಲಿ ಆಸಕ್ತಿ ತೋರಿಸಿದೆ. Security team ಹೆಸರಿನಲ್ಲಿ ತಕ್ಷಣ ಪ್ರತಿಕ್ರಿಯಿಸಲು ಸೂಚಿಸಲಾಗಿದೆ. http://utility-notice.example/pay ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ.",Kannada,Phishing
ಸೂಚನೆ: Work-from-home ಅವಕಾಶಕ್ಕಾಗಿ ನಿಮ್ಮ ಸಂಖ್ಯೆಗೆ selection ಮಾಹಿತಿ ಬಂದಿದೆ. ಸೂಚಿಸಿದ page ತೆರೆಯಿ ಮತ್ತು ಕೇಳಲಾದ ಮಾಹಿತಿಯನ್ನು ನಮೂದಿಸಿ. ಕೇಳಲಾದ ಮೊತ್ತ ₹249. https://profile-access.example/recover ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ.,Kannada,Phishing
ಒಂದು recruitment slot ನಿಮ್ಮ ಹೆಸರಿನಲ್ಲಿ ತಾತ್ಕಾಲಿಕವಾಗಿ ಕಾಯ್ದಿರಿಸಲಾಗಿದೆ. ಸ್ಥಿತಿಯನ್ನು ಪರಿಶೀಲಿಸಿ ಮುಂದುವರಿಯಲು link ಬಳಸಿ ಎಂದು ಸೂಚಿಸಲಾಗಿದೆ. ಉಲ್ಲೇಖ: [REF_ID]. hxxp://secure-check.example/verify Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು.,Kannada,Phishing
ನಿಮ್ಮ resume shortlist ಹಂತ ತಲುಪಿದೆ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ವಿನಂತಿಯನ್ನು active ಇರಿಸಲು ತಕ್ಷಣ action ತೆಗೆದುಕೊಳ್ಳಿ ಎಂದು ತಿಳಿಸಲಾಗಿದೆ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Phishing
