Sample_ID,SMS_Text,Language,Script,Label,Scam_Category,URL,Sender_Type,Source_Type,Source,Notes
KAN-L-0538,ನಿಮ್ಮ order [ORDER_ID] confirmed ಆಗಿದೆ.,Kannada,Kannada script,Legitimate,Shopping / E-commerce,,Merchant-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0539,"ಸೇವಾ ಮಾಹಿತಿ: ನಿಮ್ಮ orderಗೆ ₹1,999 payment ಯಶಸ್ವಿಯಾಗಿದೆ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ.",Kannada,Kannada + English code-switching,Legitimate,Shopping / E-commerce,,Generic numeric sender,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0540,"ನವೀಕರಣ: Package pack ಆಗಿ dispatchಗೆ ಸಿದ್ಧವಾಗಿದೆ. https://official.example/app ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ.",Kannada,Kannada script,Legitimate,Shopping / E-commerce,https://official.example/app,Short code,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0541,ನಿಮ್ಮ order deliveryಗೆ ಹೊರಟಿದೆ. https://portal.example/status,Kannada,Kannada script,Legitimate,Shopping / E-commerce,https://portal.example/status,Unknown sender,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0542,Return request ದಾಖಲಾಗಿದೆ. https://service.example/receipt,Kannada,Kannada script,Legitimate,Shopping / E-commerce,https://service.example/receipt,Bank-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0543,Return pickup [DATE]ಕ್ಕೆ ನಿಗದಿಯಾಗಿದೆ. Customer service ವಿವರಗಳು accountನಲ್ಲಿ ಲಭ್ಯವಿವೆ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Kannada script,Legitimate,Shopping / E-commerce,,Telecom-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0544,Order cancel ಆಗಿದ್ದು refund process ಆರಂಭವಾಗಿದೆ. ಧನ್ಯವಾದಗಳು. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು.,Kannada,Kannada script,Legitimate,Shopping / E-commerce,,Courier-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0545,"Purchase receipt accountನಲ್ಲಿ ಲಭ್ಯವಿದೆ. ಮಾಹಿತಿ ಸಂಖ್ಯೆ KAN-01. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು.",Kannada,Kannada script,Legitimate,Shopping / E-commerce,,Government-service-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0546,"ನವೀಕರಣ: ₹1,240 electricity bill payment ಯಶಸ್ವಿಯಾಗಿದೆ. Receipt [REF_ID]. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ.",Kannada,Kannada + English code-switching,Legitimate,Electricity / Utility,,Merchant-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0547,ನಿಮ್ಮ electricity bill ಅಧಿಕೃತ portalನಲ್ಲಿ ಲಭ್ಯವಿದೆ.,Kannada,Kannada script,Legitimate,Electricity / Utility,,Generic numeric sender,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0548,Meter reading [DATE]ರಂದು ದಾಖಲಾಗಿದೆ.,Kannada,Kannada script,Legitimate,Electricity / Utility,,Short code,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0549,Electricity complaint [REF_ID] ಆಗಿ ದಾಖಲಾಗಿದೆ.,Kannada,Kannada script,Legitimate,Electricity / Utility,,Unknown sender,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0550,Electricity service request ಯಶಸ್ವಿಯಾಗಿ ನೋಂದಾಯಿಸಲಾಗಿದೆ. https://service.example/receipt,Kannada,Romanized Kannada (small minority),Legitimate,Electricity / Utility,https://service.example/receipt,Bank-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0551,₹850 utility payment ಯಶಸ್ವಿಯಾಗಿದೆ. https://track.example/order,Kannada,Kannada script,Legitimate,Electricity / Utility,https://track.example/order,Telecom-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0552,ನವೀಕರಣ: Electricity service appointment [DATE]ಕ್ಕೆ ಇದೆ. https://official.example/app ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು.,Kannada,Kannada script,Legitimate,Electricity / Utility,https://official.example/app,Courier-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0553,Bill payment receipt official accountನಲ್ಲಿ ಲಭ್ಯವಿದೆ.,Kannada,Kannada + English code-switching,Legitimate,Electricity / Utility,,Government-service-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0554,Meter service request reviewನಲ್ಲಿ ಇದೆ. ಧನ್ಯವಾದಗಳು.,Kannada,Kannada script,Legitimate,Electricity / Utility,,Merchant-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0555,Electricity payment status update ಆಗಿದೆ.,Kannada,Kannada script,Legitimate,Electricity / Utility,,Generic numeric sender,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0556,"₹1,240 electricity bill payment ಯಶಸ್ವಿಯಾಗಿದೆ. Receipt [REF_ID]. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ.",Kannada,Kannada script,Legitimate,Electricity / Utility,,Short code,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0557,ಸೇವಾ ಮಾಹಿತಿ: ನಿಮ್ಮ electricity bill ಅಧಿಕೃತ portalನಲ್ಲಿ ಲಭ್ಯವಿದೆ. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು.,Kannada,Kannada script,Legitimate,Electricity / Utility,,Unknown sender,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0558,ನವೀಕರಣ: Meter reading [DATE]ರಂದು ದಾಖಲಾಗಿದೆ.,Kannada,Kannada script,Legitimate,Electricity / Utility,,Bank-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0559,Electricity complaint [REF_ID] ಆಗಿ ದಾಖಲಾಗಿದೆ. Customer service ವಿವರಗಳು accountನಲ್ಲಿ ಲಭ್ಯವಿವೆ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Kannada script,Legitimate,Electricity / Utility,,Telecom-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0560,ನವೀಕರಣ: ₹249 mobile recharge ಯಶಸ್ವಿಯಾಗಿದೆ. https://official.example/app,Kannada,Kannada + English code-switching,Legitimate,SIM / Telecom,https://official.example/app,Courier-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0561,Data pack ಸಕ್ರಿಯವಾಗಿದೆ. https://portal.example/status,Kannada,Kannada script,Legitimate,SIM / Telecom,https://portal.example/status,Government-service-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0562,Prepaid plan [DATE]ರವರೆಗೆ valid ಆಗಿದೆ. https://service.example/receipt,Kannada,Kannada script,Legitimate,SIM / Telecom,https://service.example/receipt,Merchant-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0563,₹499 postpaid bill payment ಯಶಸ್ವಿಯಾಗಿದೆ.,Kannada,Kannada script,Legitimate,SIM / Telecom,,Generic numeric sender,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0564,Mobile service request [REF_ID] ದಾಖಲಾಗಿದೆ.,Kannada,Kannada script,Legitimate,SIM / Telecom,,Short code,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0565,Broadband payment ಸ್ವೀಕರಿಸಲಾಗಿದೆ.,Kannada,Kannada script,Legitimate,SIM / Telecom,,Unknown sender,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0566,ನವೀಕರಣ: SIM replacement request ದಾಖಲಾಗಿದೆ.,Kannada,Kannada script,Legitimate,SIM / Telecom,,Bank-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0567,Data add-on ಯಶಸ್ವಿಯಾಗಿ activate ಆಗಿದೆ.,Kannada,Kannada + English code-switching,Legitimate,SIM / Telecom,,Telecom-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0568,Recharge receipt official appನಲ್ಲಿ ಲಭ್ಯವಿದೆ. ಧನ್ಯವಾದಗಳು.,Kannada,Kannada script,Legitimate,SIM / Telecom,,Courier-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0569,ನಿಮ್ಮ service plan ಯಶಸ್ವಿಯಾಗಿ renew ಆಗಿದೆ.,Kannada,Kannada script,Legitimate,SIM / Telecom,,Government-service-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0570,₹249 mobile recharge ಯಶಸ್ವಿಯಾಗಿದೆ. https://service.example/receipt,Kannada,Kannada script,Legitimate,SIM / Telecom,https://service.example/receipt,Merchant-like sender ID,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0571,ಸೇವಾ ಮಾಹಿತಿ: Data pack ಸಕ್ರಿಯವಾಗಿದೆ. https://track.example/order,Kannada,Kannada script,Legitimate,SIM / Telecom,https://track.example/order,Generic numeric sender,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
KAN-L-0572,"ನವೀಕರಣ: Prepaid plan [DATE]ರವರೆಗೆ valid ಆಗಿದೆ. https://official.example/app ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ.",Kannada,Kannada script,Legitimate,SIM / Telecom,https://official.example/app,Short code,Synthetic,Generated for PhishDetect India research dataset,Hard-negative/transactional example; no real personal identifiers.
